CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment
14775,57,3,1011.9,3,2,4,Potential Loyalist
14776,50,11,2538.3,3,4,5,Loyal Customer
14778,126,2,730.86,2,1,3,Lost
14779,280,3,386.15,1,2,2,Lost
14780,54,2,447.68,3,1,2,Potential Loyalist
14782,319,1,200.10000000000002,1,1,1,Lost
14784,25,2,289.99,4,1,2,New Customer
14785,9,2,77.4,5,1,1,New Customer
14788,6,2,679.4399999999999,5,1,3,New Customer
14789,28,1,197.64,4,1,1,New Customer
14790,16,4,745.06,4,3,3,Loyal Customer
14792,63,1,6.2,3,1,1,Potential Loyalist
14793,20,1,228.99,4,1,1,New Customer
14794,2,7,1319.91,5,4,4,Champion
14795,165,1,131.45000000000002,2,1,1,Lost
14796,0,17,7975.49,5,4,5,Champion
14798,52,3,173.74,3,2,1,Potential Loyalist
14799,50,1,157.7,3,1,1,Potential Loyalist
14800,47,12,4331.79,3,4,5,Loyal Customer
14801,60,1,189.34,3,1,1,Potential Loyalist
14803,161,3,845.55,2,2,3,Lost
14804,8,1,353.27,5,1,2,New Customer
14805,14,4,546.4,4,3,3,Loyal Customer
14806,74,1,193.39000000000001,2,1,1,Lost
14808,39,8,2718.6,3,4,5,Loyal Customer
14810,40,11,2085.33,3,4,5,Loyal Customer
14813,369,2,152.88,1,1,1,Lost
14815,36,2,778.5,3,1,3,Potential Loyalist
14816,196,1,271.85,1,1,2,Lost
14817,199,2,1110.34,1,1,4,Lost
14818,73,3,657.8,2,2,3,Lost
14819,63,2,272.07,3,1,2,Potential Loyalist
14820,20,4,507.29,4,3,3,Loyal Customer
14821,366,1,48.800000000000004,1,1,1,Lost
14823,179,3,321.43,1,2,2,Lost
14824,9,4,1127.71,5,3,4,Loyal Customer
14825,3,12,2221.01,5,4,5,Champion
14828,196,3,2139.76,1,2,5,Lost
14829,28,4,697.55,4,3,3,Loyal Customer
14830,52,1,188.88,3,1,1,Potential Loyalist
14834,17,6,1720.3,4,3,4,Loyal Customer
14836,9,3,102.44999999999999,5,2,1,New Customer
14837,89,4,1649.5,2,3,4,At Risk
14840,267,1,62.85,1,1,1,Lost
14841,52,6,3295.76,3,3,5,Loyal Customer
14842,43,4,2824.69,3,3,5,Loyal Customer
14844,63,4,3189.81,3,3,5,Loyal Customer
14847,148,1,309.4,2,1,2,Lost
14849,21,25,7930.54,4,4,5,Champion
14850,311,1,325.75,1,1,2,Lost
14851,22,2,511.35,4,1,3,New Customer
14852,57,6,2836.69,3,3,5,Loyal Customer
14853,23,2,475.8,4,1,2,New Customer
14854,77,7,2740.03,2,4,5,At Risk
14855,118,2,645.65,2,1,3,Lost
14856,35,3,1290.53,3,2,4,Potential Loyalist
14857,59,2,1173.12,3,1,4,Potential Loyalist
14859,12,4,1353.74,5,3,4,Loyal Customer
14860,18,1,170.32,4,1,1,New Customer
14861,51,1,125.79,3,1,1,Potential Loyalist
14862,25,2,841.1999999999999,4,1,3,New Customer
14863,28,1,266.76,4,1,2,New Customer
14865,6,2,52.2,5,1,1,New Customer
14866,10,12,14389.9,5,4,5,Champion
14867,185,3,710.28,1,2,3,Lost
14868,2,8,2953.59,5,4,5,Champion
14869,8,2,721.45,5,1,3,New Customer
14870,261,1,327.25,1,1,2,Lost
14871,2,4,501.28000000000003,5,3,3,Loyal Customer
14873,209,1,519.68,1,1,3,Lost
14875,107,2,1465.3200000000002,2,1,4,Lost
14878,12,9,1476.09,5,4,4,Champion
14880,76,3,690.59,2,2,3,Lost
14881,19,1,255.4,4,1,2,New Customer
14882,26,2,589.7,4,1,3,New Customer
14883,18,6,761.59,4,3,3,Loyal Customer
14885,131,1,765.3199999999999,2,1,3,Lost
14886,252,1,364.8,1,1,2,Lost
14887,78,1,1862.0,2,1,4,Lost
14888,206,1,369.2,1,1,2,Lost
14889,335,1,135.9,1,1,1,Lost
14890,253,1,125.65,1,1,1,Lost
14891,147,2,554.38,2,1,3,Lost
14893,9,2,1237.8500000000001,5,1,4,New Customer
14894,84,1,655.75,2,1,3,Lost
14895,7,20,11138.710000000001,5,4,5,Champion
14896,204,2,468.77000000000004,1,1,2,Lost
14897,7,4,1366.38,5,3,4,Loyal Customer
14898,22,6,1269.31,4,3,4,Loyal Customer
14901,10,9,1421.29,5,4,4,Champion
14902,25,1,332.66,4,1,2,New Customer
14903,20,5,2795.33,4,3,5,Loyal Customer
14904,1,2,1025.44,5,1,4,New Customer
14905,157,2,616.15,2,1,3,Lost
14907,2,7,3501.1,5,4,5,Champion
14908,73,1,277.8,2,1,2,Lost
14910,2,4,434.35,5,3,2,Loyal Customer
14911,0,201,143711.17,5,4,5,Champion
14912,16,2,867.85,4,1,3,New Customer
14913,35,4,1227.43,3,3,4,Loyal Customer
14915,90,2,307.48,2,1,2,Lost
14916,70,4,1268.98,3,3,4,Loyal Customer
14918,115,2,1610.15,2,1,4,Lost
14920,212,2,977.77,1,1,4,Lost
14921,29,2,1316.07,4,1,4,New Customer
14923,50,1,749.1,3,1,3,Potential Loyalist
14924,245,1,310.05,1,1,2,Lost
14929,31,1,223.88,4,1,1,New Customer
14930,108,3,2362.96,2,2,5,Lost
14931,4,5,1257.68,5,3,4,Loyal Customer
14932,365,1,363.53,1,1,2,Lost
14934,81,2,1890.94,2,1,4,Lost
14935,296,1,1784.71,1,1,4,Lost
14936,33,8,8137.02,3,4,5,Loyal Customer
14937,56,3,1621.88,3,2,4,Potential Loyalist
14944,29,12,5900.25,4,4,5,Champion
14946,13,1,100.9,4,1,1,New Customer
14947,71,2,290.82,3,1,2,Potential Loyalist
14948,22,6,1101.97,4,3,4,Loyal Customer
14950,18,1,371.2,4,1,2,New Customer
14951,78,1,311.69,2,1,2,Lost
14952,59,11,8099.49,3,4,5,Loyal Customer
14953,24,1,285.67,4,1,2,New Customer
14954,11,1,294.85,5,1,2,New Customer
14957,252,1,58.49,1,1,1,Lost
14958,146,3,483.72999999999996,2,2,2,Lost
14959,63,4,695.42,3,3,3,Loyal Customer
14960,7,2,221.27,5,1,1,New Customer
14961,10,9,7044.68,5,4,5,Champion
14962,270,1,126.7,1,1,1,Lost
14963,9,5,1472.34,5,3,4,Loyal Customer
14964,246,1,206.21,1,1,1,Lost
14965,95,2,596.09,2,1,3,Lost
14966,14,1,183.02,4,1,1,New Customer
14967,49,1,463.8,3,1,2,Potential Loyalist
14968,29,1,147.59,4,1,1,New Customer
14970,67,4,1592.06,3,3,4,Loyal Customer
14971,34,3,1097.98,3,2,4,Potential Loyalist
14972,127,1,114.77,2,1,1,Lost
14973,106,3,1314.45,2,2,4,Lost
14974,36,1,89.94,3,1,1,Potential Loyalist
14975,56,1,279.94,3,1,2,Potential Loyalist
14976,56,7,790.86,3,4,3,Loyal Customer
14978,71,5,1921.3700000000001,3,3,4,Loyal Customer
14981,245,1,102.12,1,1,1,Lost
14984,18,2,202.37,4,1,1,New Customer
14985,197,2,292.01,1,1,2,Lost
14987,15,2,326.4,4,1,2,New Customer
14988,211,1,334.54,1,1,2,Lost
14995,38,2,231.98000000000002,3,1,1,Potential Loyalist
14997,45,3,546.1999999999999,3,2,3,Potential Loyalist
14998,169,2,414.87,2,1,2,Lost
15000,47,1,490.52,3,1,3,Potential Loyalist
15002,115,4,1641.76,2,3,4,At Risk
15004,146,1,1220.77,2,1,4,Lost
15005,15,28,6295.37,4,4,5,Champion
15006,50,1,480.38,3,1,2,Potential Loyalist
15007,158,1,156.91,2,1,1,Lost
15009,11,3,1259.43,5,2,4,New Customer
15010,35,1,308.94,3,1,2,Potential Loyalist
15012,53,2,405.04,3,1,2,Potential Loyalist
15014,42,2,257.67,3,1,2,Potential Loyalist
15016,172,1,170.04,2,1,1,Lost
15017,33,1,125.58,3,1,1,Potential Loyalist
15018,38,3,496.21000000000004,3,2,3,Potential Loyalist
15019,266,1,252.81,1,1,2,Lost
15021,8,9,1871.77,5,4,4,Champion
15022,11,4,852.39,5,3,3,Loyal Customer
15023,2,11,6720.41,5,4,5,Champion
15024,9,10,1636.43,5,4,4,Champion
15025,32,1,361.96,4,1,2,New Customer
15026,79,3,469.0,2,2,2,Lost
15027,30,4,1066.1499999999999,4,3,4,Loyal Customer
15028,7,4,627.13,5,3,3,Loyal Customer
15030,71,2,518.28,3,1,3,Potential Loyalist
15031,3,4,653.19,5,3,3,Loyal Customer
15032,255,3,4959.1,1,2,5,Lost
15033,4,10,2557.18,5,4,5,Champion
15034,15,8,4274.16,4,4,5,Champion
15035,89,1,252.73000000000002,2,1,2,Lost
15036,71,3,429.56,3,2,2,Potential Loyalist
15038,58,6,685.74,3,3,3,Loyal Customer
15039,9,47,19766.59,5,4,5,Champion
15041,169,1,179.93,2,1,1,Lost
15042,198,1,135.93,1,1,1,Lost
15043,30,1,537.0,4,1,3,New Customer
15044,18,17,7634.7300000000005,4,4,5,Champion
15045,151,2,735.66,2,1,3,Lost
15046,8,15,5090.42,5,4,5,Champion
15047,269,1,343.62,1,1,2,Lost
15048,64,4,381.0,3,3,2,Loyal Customer
15049,273,1,121.17000000000002,1,1,1,Lost
15050,24,3,1737.69,4,2,4,New Customer
15051,22,3,1383.3600000000001,4,2,4,New Customer
15052,318,1,207.73000000000002,1,1,1,Lost
15053,4,3,693.95,5,2,3,New Customer
15054,11,2,302.1,5,1,2,New Customer
15057,274,2,1489.5,1,1,4,Lost
15058,24,11,2102.54,4,4,5,Champion
15059,40,9,1337.72,3,4,4,Loyal Customer
15060,7,4,294.25,5,3,2,Loyal Customer
15061,3,48,54534.14,5,4,5,Champion
15062,70,4,987.86,3,3,4,Loyal Customer
15063,212,1,370.79999999999995,1,1,2,Lost
15065,37,4,3158.13,3,3,5,Loyal Customer
15066,52,1,893.59,3,1,3,Potential Loyalist
15067,77,3,1744.76,2,2,4,Lost
15068,45,2,553.36,3,1,3,Potential Loyalist
15069,178,1,1109.53,2,1,4,Lost
15070,372,1,106.2,1,1,1,Lost
15071,93,2,982.07,2,1,4,Lost
15073,9,3,1043.41,5,2,4,New Customer
15074,104,1,735.67,2,1,3,Lost
15075,77,1,773.03,2,1,3,Lost
15076,172,1,880.85,2,1,3,Lost
15078,6,32,9743.11,5,4,5,Champion
15079,212,4,895.61,1,3,3,At Risk
15081,21,5,504.8,4,3,3,Loyal Customer
15083,256,1,88.2,1,1,1,Lost
15087,281,1,306.94,1,1,2,Lost
15088,20,2,1160.07,4,1,4,New Customer
15089,9,6,2420.84,5,3,5,Loyal Customer
15090,307,1,381.32,1,1,2,Lost
15091,67,1,480.71,3,1,2,Potential Loyalist
15092,214,2,457.81,1,1,2,Lost
15093,17,6,4597.02,4,3,5,Loyal Customer
15095,103,4,1370.6,2,3,4,At Risk
15096,42,1,219.39000000000001,3,1,1,Potential Loyalist
15097,3,1,248.08,5,1,1,New Customer
15098,181,3,39916.5,1,2,5,Lost
15099,83,1,410.48,2,1,2,Lost
15100,333,3,876.0,1,2,3,Lost
15101,8,2,317.53,5,1,2,New Customer
15103,30,2,703.36,4,1,3,New Customer
15104,196,2,993.54,1,1,4,Lost
15105,17,7,2298.93,4,4,5,Champion
15106,17,5,1422.52,4,3,4,Loyal Customer
15107,310,6,319.5,1,3,2,At Risk
15108,141,4,1300.25,2,3,4,At Risk
15109,245,1,484.95,1,1,2,Lost
15110,23,4,996.1,4,3,4,Loyal Customer
15111,28,3,1567.48,4,2,4,New Customer
15113,9,3,3509.43,5,2,5,New Customer
15114,29,10,2760.56,4,4,5,Champion
15115,17,1,340.11,4,1,2,New Customer
15116,17,4,1352.75,4,3,4,Loyal Customer
15117,14,5,1551.78,4,3,4,Loyal Customer
15118,133,1,244.8,2,1,1,Lost
15119,245,1,266.4,1,1,2,Lost
15120,133,1,358.82,2,1,2,Lost
15121,49,2,457.72,3,1,2,Potential Loyalist
15122,113,3,1633.78,2,2,4,Lost
15123,6,2,2199.31,5,1,5,New Customer
15124,22,2,184.19,4,1,1,New Customer
15125,24,15,11528.48,4,4,5,Champion
15127,65,1,406.53,3,1,2,Potential Loyalist
15128,59,4,1471.0,3,3,4,Loyal Customer
15129,49,11,3447.4,3,4,5,Loyal Customer
15130,169,1,330.11,2,1,2,Lost
15132,17,5,977.9300000000001,4,3,4,Loyal Customer
15133,127,3,982.42,2,2,4,Lost
15134,14,8,1387.99,4,4,4,Champion
15135,238,1,139.05,1,1,1,Lost
15136,2,4,1286.7,5,3,4,Loyal Customer
15139,239,2,178.96,1,1,1,Lost
15140,51,7,2354.25,3,4,5,Loyal Customer
15142,45,1,498.74,3,1,3,Potential Loyalist
15143,225,1,259.45,1,1,2,Lost
15144,7,17,6580.44,5,4,5,Champion
15145,3,4,1194.73,5,3,4,Loyal Customer
15146,164,2,1327.16,2,1,4,Lost
15147,239,1,623.5,1,1,3,Lost
15148,10,1,301.29,5,1,2,New Customer
15149,133,1,520.8000000000001,2,1,3,Lost
15150,16,10,5291.33,4,4,5,Champion
15152,9,13,4745.69,5,4,5,Champion
15153,30,1,329.25,4,1,2,New Customer
15154,74,1,254.28,2,1,2,Lost
15156,0,3,961.49,5,2,4,New Customer
15157,3,3,1936.07,5,2,4,New Customer
15158,44,1,401.40000000000003,3,1,2,Potential Loyalist
15159,1,30,18641.010000000002,5,4,5,Champion
15160,356,1,158.16,1,1,1,Lost
15163,17,2,304.47,4,1,2,New Customer
15164,68,3,824.58,3,2,3,Potential Loyalist
15165,372,1,487.75,1,1,3,Lost
15167,320,1,158.8,1,1,1,Lost
15168,25,1,106.56,4,1,1,New Customer
15171,330,1,1289.5,1,1,4,Lost
15172,8,5,1624.05,5,3,4,Loyal Customer
15174,322,1,135.75,1,1,1,Lost
15175,71,1,224.14,3,1,1,Potential Loyalist
15178,259,1,40.5,1,1,1,Lost
15179,17,5,2206.95,4,3,5,Loyal Customer
15180,366,1,87.5,1,1,1,Lost
15181,65,3,689.4799999999999,3,2,3,Potential Loyalist
15182,153,2,622.85,2,1,3,Lost
15184,28,2,402.2,4,1,2,New Customer
15185,69,1,310.62,3,1,2,Potential Loyalist
15186,13,2,411.41,4,1,2,New Customer
15187,1,16,4777.18,5,4,5,Champion
15189,0,41,16225.39,5,4,5,Champion
15192,119,3,1044.32,2,2,4,Lost
15193,60,1,499.32,3,1,3,Potential Loyalist
15194,2,15,7616.53,5,4,5,Champion
15195,2,1,3861.0,5,1,5,New Customer
15197,10,3,1079.6100000000001,5,2,4,New Customer
15198,91,2,193.64,2,1,1,Lost
15199,58,4,1268.7,3,3,4,Loyal Customer
15201,86,5,1236.54,2,3,4,At Risk
15203,25,6,1827.8,4,3,4,Loyal Customer
15204,356,1,316.58,1,1,2,Lost
15205,84,2,653.24,2,1,3,Lost
15206,9,4,420.29999999999995,5,3,2,Loyal Customer
15208,0,5,870.12,5,3,3,Loyal Customer
15210,224,1,331.18,1,1,2,Lost
15211,59,2,894.4100000000001,3,1,3,Potential Loyalist
15212,240,1,101.8,1,1,1,Lost
15213,318,2,328.35,1,1,2,Lost
15214,1,8,1661.44,5,4,4,Champion
15215,46,3,734.94,3,2,3,Potential Loyalist
15216,87,1,96.6,2,1,1,Lost
15218,10,11,5756.89,5,4,5,Champion
15219,175,1,305.75,2,1,2,Lost
15220,51,6,1778.96,3,3,4,Loyal Customer
15221,365,1,403.25,1,1,2,Lost
15222,318,1,585.0,1,1,3,Lost
15223,225,2,755.75,1,1,3,Lost
15224,357,2,322.08,1,1,2,Lost
15225,233,1,409.40000000000003,1,1,2,Lost
15226,310,1,154.41,1,1,1,Lost
15227,36,5,1219.4,3,3,4,Loyal Customer
15228,65,4,3386.71,3,3,5,Loyal Customer
15230,238,2,429.6,1,1,2,Lost
15232,112,2,612.06,2,1,3,Lost
15234,276,1,197.0,1,1,1,Lost
15235,217,12,2247.51,1,4,5,At Risk
15236,298,1,321.05,1,1,2,Lost
15237,1,4,1412.32,5,3,4,Loyal Customer
15238,28,3,1071.99,4,2,4,New Customer
15239,9,2,780.59,5,1,3,New Customer
15240,44,5,1706.57,3,3,4,Loyal Customer
15241,66,8,1756.44,3,4,4,Loyal Customer
15243,73,1,316.68,2,1,2,Lost
15244,64,2,631.57,3,1,3,Potential Loyalist
15245,133,3,2515.84,2,2,5,Lost
15246,237,2,514.15,1,1,3,Lost
15247,121,1,356.0,2,1,2,Lost
15249,31,13,6688.46,4,4,5,Champion
15251,8,11,10484.99,5,4,5,Champion
15252,35,2,740.78,3,1,3,Potential Loyalist
15253,15,5,918.1999999999999,4,3,3,Loyal Customer
15254,126,1,300.36,2,1,2,Lost
15255,66,1,890.85,3,1,3,Potential Loyalist
15256,148,1,98.45,2,1,1,Lost
15257,282,1,317.15,1,1,2,Lost
15258,168,2,623.16,2,1,3,Lost
15260,99,7,1810.77,2,4,4,At Risk
15261,134,1,254.82,2,1,2,Lost
15262,323,1,178.95000000000002,1,1,1,Lost
15263,106,1,156.51,2,1,1,Lost
15264,63,1,393.74,3,1,2,Potential Loyalist
15265,150,2,1506.1200000000001,2,1,4,Lost
15266,337,1,119.3,1,1,1,Lost
15267,21,5,1717.36,4,3,4,Loyal Customer
15269,23,1,408.8,4,1,2,New Customer
15270,15,7,2379.49,4,4,5,Champion
15271,6,15,2493.34,5,4,5,Champion
15272,56,2,721.94,3,1,3,Potential Loyalist
15274,3,2,716.57,5,1,3,New Customer
15275,37,1,615.14,3,1,3,Potential Loyalist
15276,65,1,128.63,3,1,1,Potential Loyalist
15277,46,1,255.89999999999998,3,1,2,Potential Loyalist
15279,354,1,290.51,1,1,2,Lost
15280,171,1,113.12,2,1,1,Lost
15281,58,9,2332.15,3,4,5,Loyal Customer
15286,49,1,240.55,3,1,1,Potential Loyalist
15287,21,2,486.69,4,1,2,New Customer
15288,42,5,2306.52,3,3,5,Loyal Customer
15289,28,3,939.78,4,2,4,New Customer
15290,4,18,7943.22,5,4,5,Champion
15291,25,15,4668.3,4,4,5,Champion
15292,200,1,178.39,1,1,1,Lost
15296,50,6,3672.86,3,3,5,Loyal Customer
15297,9,3,641.94,5,2,3,New Customer
15298,1,12,4799.9,5,4,5,Champion
15299,66,7,4507.01,3,4,5,Loyal Customer
15300,63,1,496.44,3,1,3,Potential Loyalist
15301,50,12,5049.95,3,4,5,Loyal Customer
15303,289,1,574.02,1,1,3,Lost
15304,60,8,694.4000000000001,3,4,3,Loyal Customer
15306,63,3,1174.35,3,2,4,Potential Loyalist
15307,95,1,205.3,2,1,1,Lost
15308,273,1,310.47,1,1,2,Lost
15311,0,91,60632.75,5,4,5,Champion
15312,74,4,924.85,2,3,3,At Risk
15313,109,1,52.0,2,1,1,Lost
15314,198,1,327.97,1,1,2,Lost
15315,63,2,570.5,3,1,3,Potential Loyalist
15316,326,1,165.0,1,1,1,Lost
15318,3,1,312.62,5,1,2,New Customer
15319,283,1,204.5,1,1,1,Lost
15320,43,1,267.13,3,1,2,Potential Loyalist
15321,70,3,2748.31,3,2,5,Potential Loyalist
15322,85,1,679.68,2,1,3,Lost
15325,103,1,161.74,2,1,1,Lost
15326,333,1,311.71,1,1,2,Lost
15327,52,1,208.75,3,1,1,Potential Loyalist
15329,38,3,1049.7,3,2,4,Potential Loyalist
15330,31,2,714.96,4,1,3,New Customer
15332,365,4,1661.06,1,3,4,At Risk
15333,207,1,1028.56,1,1,4,Lost
15334,156,3,350.82,2,2,2,Lost
15335,53,1,170.22,3,1,1,Potential Loyalist
15339,65,2,574.07,3,1,3,Potential Loyalist
15341,80,1,2020.52,2,1,4,Lost
15342,129,1,406.09,2,1,2,Lost
15343,86,1,364.5,2,1,2,Lost
15344,0,3,563.94,5,2,3,New Customer
15345,45,1,393.54,3,1,2,Potential Loyalist
15346,332,1,252.42000000000002,1,1,2,Lost
15347,365,1,201.60000000000002,1,1,1,Lost
15348,71,1,158.04,3,1,1,Potential Loyalist
15349,157,2,463.90999999999997,2,1,2,Lost
15350,372,1,115.65,1,1,1,Lost
15351,11,7,1934.66,5,4,4,Champion
15353,254,2,770.12,1,1,3,Lost
15355,28,2,277.05,4,1,2,New Customer
15356,30,10,2718.03,4,4,5,Champion
15358,4,22,8347.2,5,4,5,Champion
15360,39,1,427.93,3,1,2,Potential Loyalist
15361,361,1,418.92,1,1,2,Lost
15363,372,1,326.0,1,1,2,Lost
15364,95,2,913.19,2,1,3,Lost
15365,25,7,2314.32,4,4,5,Champion
15366,74,2,602.51,2,1,3,Lost
15367,56,4,1877.59,3,3,4,Loyal Customer
15368,20,1,446.94000000000005,4,1,2,New Customer
15370,40,7,2386.05,3,4,5,Loyal Customer
15372,136,1,2007.3999999999999,2,1,4,Lost
15373,7,12,2415.91,5,4,5,Champion
15374,128,1,168.0,2,1,1,Lost
15376,39,3,1221.56,3,2,4,Potential Loyalist
15379,168,7,3703.29,2,4,5,At Risk
15380,8,5,1690.2600000000002,5,3,4,Loyal Customer
15381,213,2,596.85,1,1,3,Lost
15382,14,6,5955.71,4,3,5,Loyal Customer
15384,169,2,642.41,2,1,3,Lost
15385,39,1,316.88,3,1,2,Potential Loyalist
15386,185,1,394.14,1,1,2,Lost
15388,269,1,140.54,1,1,1,Lost
15389,171,1,500.0,2,1,3,Lost
15392,4,4,1535.53,5,3,4,Loyal Customer
15393,15,2,231.86,4,1,1,New Customer
15394,9,4,2183.54,5,3,5,Loyal Customer
15395,325,1,107.45,1,1,1,Lost
15396,112,1,288.18,2,1,2,Lost
15397,289,1,94.0,1,1,1,Lost
15398,15,2,1345.53,4,1,4,New Customer
15399,0,3,815.77,5,2,3,New Customer
15400,91,5,716.2,2,3,3,At Risk
15402,148,2,626.77,2,1,3,Lost
15405,188,1,349.1,1,1,2,Lost
15406,30,2,510.71000000000004,4,1,3,New Customer
15407,33,4,1046.74,3,3,4,Loyal Customer
15408,263,1,267.18,1,1,2,Lost
15410,83,8,3450.84,2,4,5,At Risk
15411,25,4,1348.93,4,3,4,Loyal Customer
15412,170,1,190.53,2,1,1,Lost
15414,9,3,774.9000000000001,5,2,3,New Customer
15415,312,1,559.61,1,1,3,Lost
15416,64,4,3984.32,3,3,5,Loyal Customer
15417,84,1,508.8,2,1,3,Lost
15419,24,1,135.86,4,1,1,New Customer
15421,58,4,950.36,3,3,4,Loyal Customer
15422,322,2,97.7,1,1,1,Lost
15423,37,1,43.5,3,1,1,Potential Loyalist
15424,253,2,383.34,1,1,2,Lost
15426,18,5,1404.07,4,3,4,Loyal Customer
15427,32,3,1430.54,4,2,4,New Customer
15428,14,1,93.78,4,1,1,New Customer
15429,26,2,397.35,4,1,2,New Customer
15432,22,1,171.19,4,1,1,New Customer
15433,213,2,533.3,1,1,3,Lost
15434,7,5,1041.48,5,3,4,Loyal Customer
15435,21,1,149.29,4,1,1,New Customer
15436,11,3,1067.75,5,2,4,New Customer
15437,261,1,200.16,1,1,1,Lost
15438,130,1,156.57999999999998,2,1,1,Lost
15440,54,3,383.68,3,2,2,Potential Loyalist
15442,248,1,594.0,1,1,3,Lost
15443,1,7,3213.59,5,4,5,Champion
15444,8,2,1411.21,5,1,4,New Customer
15445,263,1,113.5,1,1,1,Lost
15447,330,1,155.17,1,1,1,Lost
15448,312,1,494.64,1,1,3,Lost
15449,25,3,974.52,4,2,4,New Customer
15450,29,1,429.84,4,1,2,New Customer
15452,29,3,528.48,4,2,3,New Customer
15453,1,7,1371.77,5,4,4,Champion
15454,361,1,179.1,1,1,1,Lost
15456,282,3,434.59000000000003,1,2,2,Lost
15457,261,1,237.07,1,1,1,Lost
15458,24,1,161.64,4,1,1,New Customer
15460,353,1,214.26,1,1,1,Lost
15462,93,3,234.6,2,2,1,Lost
15463,28,1,126.14,4,1,1,New Customer
15464,337,1,1044.65,1,1,4,Lost
15465,19,18,7354.62,4,4,5,Champion
15466,84,1,334.53,2,1,2,Lost
15467,8,3,524.88,5,2,3,New Customer
15468,50,2,467.51,3,1,2,Potential Loyalist
15469,49,2,538.55,3,1,3,Potential Loyalist
15471,1,1,454.48,5,1,2,New Customer
15472,112,1,371.56,2,1,2,Lost
15473,13,7,1771.2,4,4,4,Champion
15475,76,1,454.10999999999996,2,1,2,Lost
15478,39,2,1399.92,3,1,4,Potential Loyalist
15480,115,1,905.5,2,1,3,Lost
15482,15,12,10879.76,4,4,5,Champion
15483,160,4,225.26,2,3,1,At Risk
15484,0,4,3590.41,5,3,5,Loyal Customer
15485,29,3,2564.5,4,2,5,New Customer
15488,92,1,91.32000000000001,2,1,1,Lost
15489,22,3,1134.28,4,2,4,New Customer
15491,94,6,3100.09,2,3,5,At Risk
15492,27,2,659.4599999999999,4,1,3,New Customer
15493,32,5,1953.41,4,3,4,Loyal Customer
15494,20,2,1280.58,4,1,4,New Customer
15497,17,2,1262.2,4,1,4,New Customer
15498,2,27,13316.4,5,4,5,Champion
15500,7,4,1131.56,5,3,4,Loyal Customer
15502,15,12,10384.93,4,4,5,Champion
15503,362,1,141.04,1,1,1,Lost
15504,80,1,52.83,2,1,1,Lost
15505,52,5,3610.96,3,3,5,Loyal Customer
15506,22,3,972.08,4,2,4,New Customer
15507,171,1,475.86,2,1,2,Lost
15508,188,6,1000.27,1,3,4,At Risk
15510,330,1,250.0,1,1,2,Lost
15511,11,5,900.53,5,3,3,Loyal Customer
15512,155,2,121.0,2,1,1,Lost
15513,32,19,14758.220000000001,4,4,5,Champion
15514,11,11,4023.7200000000003,5,4,5,Champion
15516,44,3,62.43,3,2,1,Potential Loyalist
15517,232,1,267.03,1,1,2,Lost
15518,63,8,1921.55,3,4,4,Loyal Customer
15520,1,1,343.5,5,1,2,New Customer
15521,39,8,3000.2,3,4,5,Loyal Customer
15522,32,2,397.99,4,1,2,New Customer
15523,83,1,412.01000000000005,2,1,2,Lost
15524,24,1,440.0,4,1,2,New Customer
15525,1,3,734.37,5,2,3,New Customer
15526,32,2,148.44,4,1,1,New Customer
15527,18,8,2428.53,4,4,5,Champion
15528,253,1,229.33,1,1,1,Lost
15529,22,11,3962.6,4,4,5,Champion
15530,21,4,1497.31,4,3,4,Loyal Customer
15531,7,2,1972.39,5,1,4,New Customer
15532,24,4,1564.73,4,3,4,Loyal Customer
15533,18,3,807.57,4,2,3,New Customer
15535,172,4,502.9,2,3,3,At Risk
15537,162,1,110.92,2,1,1,Lost
15539,6,1,538.46,5,1,3,New Customer
15540,10,1,213.3,5,1,1,New Customer
15541,113,1,85.13000000000001,2,1,1,Lost
15543,287,1,127.86,1,1,1,Lost
15544,8,9,3546.71,5,4,5,Champion
15545,53,2,288.96999999999997,3,1,2,Potential Loyalist
15547,6,14,4910.6,5,4,5,Champion
15549,76,3,1681.46,2,2,4,Lost
15550,3,4,575.63,5,3,3,Loyal Customer
15551,36,1,436.06,3,1,2,Potential Loyalist
15552,216,1,90.12,1,1,1,Lost
15553,59,1,428.93,3,1,2,Potential Loyalist
15554,277,1,217.2,1,1,1,Lost
15555,11,16,4794.86,5,4,5,Champion
15556,23,1,279.77,4,1,2,New Customer
15557,28,1,468.91,4,1,2,New Customer
15561,11,4,800.59,5,3,3,Loyal Customer
15562,351,1,134.55,1,1,1,Lost
15563,21,4,1400.44,4,3,4,Loyal Customer
15565,49,2,173.16,3,1,1,Potential Loyalist
15567,18,1,186.01,4,1,1,New Customer
15568,2,3,758.29,5,2,3,New Customer
15569,103,5,1375.71,2,3,4,At Risk
15570,6,12,4148.82,5,4,5,Champion
15571,11,4,650.4300000000001,5,3,3,Loyal Customer
15572,4,7,2533.42,5,4,5,Champion
15573,31,2,591.1899999999999,4,1,3,New Customer
15574,177,4,675.64,2,3,3,At Risk
15576,37,1,921.37,3,1,3,Potential Loyalist
15577,150,3,258.88,2,2,2,Lost
15578,161,1,127.1,2,1,1,Lost
15579,68,2,327.6,3,1,2,Potential Loyalist
15581,120,13,3675.77,2,4,5,At Risk
15582,24,3,682.9100000000001,4,2,3,New Customer
15584,23,4,720.86,4,3,3,Loyal Customer
